"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
7.520000000000000e+00	0.000000000000000e+00	-6.503248941208145e-02	-2.330304307863090e-05	2.879354939519676e-04	6.473188186018738e+02	1.536111369357244e-01	6.143670604299506e-05	3.023932247893670e-03	-1.506149169103336e-01	-5.705393904031937e-01	-1.671205369515616e-05	2.528393557475848e-01	1.433517212618654e-04	2.007476365645839e+03	-1.370809527275421e+03	-1.605442390353762e+02	4.879194314739523e-03	-7.441238623381247e-01	-5.391072978050337e-06	1.299667757612544e-04
7.530000000000000e+00	0.000000000000000e+00	-6.505237462196031e-02	-2.326276394204826e-05	2.879766615586141e-04	6.471905931431731e+02	1.536661876302469e-01	6.142512516143427e-05	3.022395258073589e-03	-1.480862807943183e-01	-5.705302106379346e-01	-1.657792803971753e-05	2.528920445687200e-01	1.432886792443587e-04	2.012674203357046e+03	-1.374148186615786e+03	-1.624754794608502e+02	4.830645491729096e-03	-7.444184934880195e-01	-5.396959341370663e-06	1.300163938995761e-04
7.540000000000000e+00	0.000000000000000e+00	-6.507244556526430e-02	-2.322852503136824e-05	2.880187019538228e-04	6.470615616778442e+02	1.537218223407754e-01	6.141459994893459e-05	3.020883045087571e-03	-1.455571146440462e-01	-5.705210372742284e-01	-1.646670628031643e-05	2.529453987905828e-01	1.432230345333879e-04	2.017875042665044e+03	-1.377488703701953e+03	-1.643910523039855e+02	4.782579740505294e-03	-7.447162982750509e-01	-5.401967813141660e-06	1.300660929065787e-04
7.550000000000000e+00	0.000000000000000e+00	-6.509270593187012e-02	-2.320240546452302e-05	2.880619044125982e-04	6.469317229971831e+02	1.537780429853624e-01	6.140522167036871e-05	3.019396209464637e-03	-1.430274109541857e-01	-5.705118701640733e-01	-1.639112865861332e-05	2.529994126286893e-01	1.431544613286885e-04	2.023078843581670e+03	-1.380831052872530e+03	-1.662909498830523e+02	4.734992259645880e-03	-7.450172852917192e-01	-5.405460840281776e-06	1.301157589773474e-04
7.560000000000000e+00	0.000000000000000e+00	-6.511315821050334e-02	-2.318556180026877e-05	2.881064677334008e-04	6.468010758960495e+02	1.538348512840386e-01	6.139704800671402e-05	3.017935087056948e-03	-1.404971624685634e-01	-5.705027091663948e-01	-1.635852072305262e-05	2.530540832819376e-01	1.430828580383994e-04	2.028285566100293e+03	-1.384175208454878e+03	-1.681751646337814e+02	4.687878292812992e-03	-7.453214629422609e-01	-5.407066436334698e-06	1.301653292663744e-04
7.570000000000000e+00	0.000000000000000e+00	-6.513380368873845e-02	-2.317822803818570e-05	2.881525002381473e-04	6.466696191728664e+02	1.538922487588123e-01	6.139010305505259e-05	3.016499749039806e-03	-1.379663621801633e-01	-5.704935541470453e-01	-1.637079332886263e-05	2.531094109326077e-01	1.430083472790623e-04	2.033495170195824e+03	-1.387521144765103e+03	-1.700436891093653e+02	4.641233128753128e-03	-7.456288394426493e-01	-5.406678181469354e-06	1.302147918875593e-04
7.580000000000000e+00	0.000000000000000e+00	-6.515464245299885e-02	-2.317971561867806e-05	2.882000197722105e-04	6.465373516296206e+02	1.539502367336700e-01	6.138437732857121e-05	3.015090001911658e-03	-1.354350033311281e-01	-5.704844049788048e-01	-1.642444263805560e-05	2.531653987463619e-01	1.429312758756220e-04	2.038707615824706e+03	-1.390868836108060e+03	-1.718965159804573e+02	4.595052101297162e-03	-7.459394228205948e-01	-5.404455222479908e-06	1.302641859142089e-04
7.590000000000000e+00	0.000000000000000e+00	-6.517567338855700e-02	-2.318841342297412e-05	2.882489537044191e-04	6.464042720718624e+02	1.540088163345761e-01	6.137982775656137e-05	3.013705387494088e-03	-1.329030794127571e-01	-5.704752615413805e-01	-1.651055011942768e-05	2.532220528722440e-01	1.428522148614259e-04	2.043922862924923e+03	-1.394218256777353e+03	-1.737336380351722e+02	4.549330589360324e-03	-7.462532209155438e-01	-5.400822272785764e-06	1.303136013790372e-04
7.600000000000000e+00	0.000000000000000e+00	-6.519689417953403e-02	-2.320178777312615e-05	2.882991389270581e-04	6.462703793087052e+02	1.540679884894728e-01	6.137637768441925e-05	3.012345182931827e-03	-1.303705841655082e-01	-5.704661237214068e-01	-1.661478254855893e-05	2.532793824426802e-01	1.427719594782247e-04	2.049140871415994e+03	-1.397569381055335e+03	-1.755550481790859e+02	4.504064016942214e-03	-7.465702413786798e-01	-5.396469612431567e-06	1.303631792741657e-04
7.609999999999999e+00	0.000000000000000e+00	-6.521830130890009e-02	-2.321638243201043e-05	2.883503218558687e-04	6.461356721528264e+02	1.541277539282804e-01	6.137391687364574e-05	3.011008400692743e-03	-1.278375115789965e-01	-5.704569914124451e-01	-1.671739200781334e-05	2.533373995734785e-01	1.426915291761720e-04	2.054361601198974e+03	-1.400922183213105e+03	-1.773607394352357e+02	4.459247853126794e-03	-7.468904916729230e-01	-5.392353088087197e-06	1.304131115511229e-04
7.620000000000000e+00	0.000000000000000e+00	-6.523989005847421e-02	-2.322781860332733e-05	2.884021584300477e-04	6.460001494204666e+02	1.541881131828972e-01	6.137230150184643e-05	3.009693788567850e-03	-1.253038558919950e-01	-5.704478645149845e-01	-1.679321588633882e-05	2.533961193638288e-01	1.426121676138243e-04	2.059585012156459e+03	-1.404276637510512e+03	-1.791507049441200e+02	4.414877612082392e-03	-7.472139790729301e-01	-5.389694113047779e-06	1.304636411208447e-04
7.630000000000000e+00	0.000000000000000e+00	-6.526165450892432e-02	-2.323079493160118e-05	2.884542141122484e-04	6.458638099314302e+02	1.542490665871992e-01	6.137135416273159e-05	3.008399829671300e-03	-1.227696115924349e-01	-5.704387429364411e-01	-1.681167688006717e-05	2.534555598963033e-01	1.425353426581409e-04	2.064811064152575e+03	-1.407632718196153e+03	-1.809249379636983e+02	4.370948853061712e-03	-7.475407106650946e-01	-5.389979667233672e-06	1.305150618536743e-04
7.640000000000000e+00	0.000000000000000e+00	-6.528359075002059e-02	-2.322630874498146e-05	2.885066611655816e-04	6.457266525057026e+02	1.543106148696133e-01	6.137110521471252e-05	3.007126752628269e-03	-1.202347726856314e-01	-5.704296265301253e-01	-1.677834489198288e-05	2.535157343953172e-01	1.424609792757100e-04	2.070039717033445e+03	-1.410990399507314e+03	-1.826834318801520e+02	4.327457177389300e-03	-7.478706942130053e-01	-5.392948837491597e-06	1.305673267634574e-04
7.649999999999999e+00	0.000000000000000e+00	-6.530570524531389e-02	-2.322328173138128e-05	2.885604177233246e-04	6.455886759460758e+02	1.543727605907600e-01	6.137185564721701e-05	3.005877065758353e-03	-1.176993308505191e-01	-5.704205150731007e-01	-1.674533521008078e-05	2.535766304396301e-01	1.423870090942556e-04	2.075270930624758e+03	-1.414349655668381e+03	-1.844261802346546e+02	4.284398237607218e-03	-7.482039396967505e-01	-5.396057551330614e-06	1.306199514209267e-04
7.660000000000000e+00	0.000000000000000e+00	-6.532800492127579e-02	-2.322217619572082e-05	2.886155735171376e-04	6.454498790510811e+02	1.544355063478071e-01	6.137362665825530e-05	3.004650964157427e-03	-1.151632776779281e-01	-5.704114084081814e-01	-1.671659783815968e-05	2.536382342744869e-01	1.423134012920591e-04	2.080504664732825e+03	-1.417710460892303e+03	-1.861531766912717e+02	4.241767737862726e-03	-7.485404568606467e-01	-5.399079308325884e-06	1.306729063510102e-04
7.670000000000000e+00	0.000000000000000e+00	-6.535049534743535e-02	-2.322322841596482e-05	2.886721984286838e-04	6.453102606228452e+02	1.544988545135679e-01	6.137642875101488e-05	3.003448561249079e-03	-1.126266050406140e-01	-5.704023063806565e-01	-1.669453259845303e-05	2.537005355033455e-01	1.422401871377977e-04	2.085740879147468e+03	-1.421072789381998e+03	-1.878644150320761e+02	4.199561422049494e-03	-7.488802552239914e-01	-5.401870268415451e-06	1.307261765588517e-04
7.680000000000000e+00	0.000000000000000e+00	-6.537318075842243e-02	-2.322657535506524e-05	2.887303548081053e-04	6.451698194671038e+02	1.545628072410420e-01	6.138026593071217e-05	3.002269923683637e-03	-1.100893050879512e-01	-5.703932088372573e-01	-1.668071364481828e-05	2.537635270355949e-01	1.421674292256111e-04	2.090979533642030e+03	-1.424436615330364e+03	-1.895598891572301e+02	4.157775073704885e-03	-7.492233440901664e-01	-5.404334297522404e-06	1.307797546932091e-04
7.690000000000000e+00	0.000000000000000e+00	-6.539606405396661e-02	-2.323225466096128e-05	2.887900974740228e-04	6.450285543932019e+02	1.546273664634155e-01	6.138513570459244e-05	3.001115071338169e-03	-1.075513702459337e-01	-5.703841156261584e-01	-1.667588946273694e-05	2.538272050865549e-01	1.420952214751015e-04	2.096220587973385e+03	-1.427801912920278e+03	-1.912395930849841e+02	4.116404516009968e-03	-7.495697325466385e-01	-5.406422967554870e-06	1.308336410464544e-04
7.700000000000000e+00	0.000000000000000e+00	-6.541914679889767e-02	-2.324020466657930e-05	2.888514737135353e-04	6.448864642140937e+02	1.546925338940607e-01	6.139102908192985e-05	2.999983977316484e-03	-1.050127932171746e-01	-5.703750265969765e-01	-1.667998286931453e-05	2.538915691774765e-01	1.420236891313335e-04	2.101464001881929e+03	-1.431168656324596e+03	-1.929035209516776e+02	4.075445611789521e-03	-7.499194294649588e-01	-5.408135556406016e-06	1.308878435545741e-04
7.710000000000000e+00	0.000000000000000e+00	-6.544242922314589e-02	-2.325026438983283e-05	2.889145232822206e-04	6.447435477463429e+02	1.547583110265362e-01	6.139793057402742e-05	2.998876567949131e-03	-1.024735669809071e-01	-5.703659416007711e-01	-1.669209101328064e-05	2.539566221355416e-01	1.419529887648345e-04	2.106709735091586e+03	-1.434536819706153e+03	-1.945516670117383e+02	4.034894263512032e-03	-7.502724435007635e-01	-5.409519047954048e-06	1.309423777971687e-04
7.720000000000000e+00	0.000000000000000e+00	-6.546591022174147e-02	-2.326217353362269e-05	2.889792784041349e-04	6.445998038101220e+02	1.548246991345871e-01	6.140581819421705e-05	2.997792722793400e-03	-9.993368479298306e-02	-5.703568604900446e-01	-1.671048537498890e-05	2.540223700938631e-01	1.418833082715942e-04	2.111957747309808e+03	-1.437906377217763e+03	-1.961840256376832e+02	3.994746413289690e-03	-7.506287830937733e-01	-5.410668132062214e-06	1.309972669974528e-04
7.730000000000000e+00	0.000000000000000e+00	-6.548958735481479e-02	-2.327557248583681e-05	2.890457637718135e-04	6.444552312292133e+02	1.548916992721447e-01	6.141466345785952e-05	2.996732274633320e-03	-9.739314018587399e-02	-5.703477831187417e-01	-1.673261176641698e-05	2.540888224914850e-01	1.418148668730650e-04	2.117207998227570e+03	-1.441277303002218e+03	-1.978005913201175e+02	3.954998042878390e-03	-7.509884564677938e-01	-5.411725204578802e-06	1.310525420222556e-04
7.740000000000000e+00	0.000000000000000e+00	-6.551345684759668e-02	-2.329000231935034e-05	2.891139965462697e-04	6.443098288310080e+02	1.549593122733268e-01	6.142443138234449e-05	2.995695009479661e-03	-9.485192696867054e-02	-5.703387093422498e-01	-1.675509033116657e-05	2.541559920733821e-01	1.417479151161616e-04	2.122460447519377e+03	-1.444649571192290e+03	-1.994013586677355e+02	3.915645173677730e-03	-7.513514716307149e-01	-5.412880367337137e-06	1.311082413820200e-04
7.750000000000000e+00	0.000000000000000e+00	-6.553751359041797e-02	-2.330490479202567e-05	2.891839863569958e-04	6.441635954465065e+02	1.550275387524374e-01	6.143508048709050e-05	2.994680666569934e-03	-9.231003922708339e-02	-5.703296390173993e-01	-1.677371554446343e-05	2.542238948904603e-01	1.416827348732615e-04	2.127715054843257e+03	-1.448023155910729e+03	-2.009863224073198e+02	3.876683866731025e-03	-7.517178363745117e-01	-5.414371428155588e-06	1.311644112308036e-04
7.760000000000000e+00	0.000000000000000e+00	-6.556175112935493e-02	-2.331962259078134e-05	2.892557353163047e-04	6.440165299103343e+02	1.550963791023226e-01	6.144656280268928e-05	2.993688938440542e-03	-8.976747132551965e-02	-5.703205720024672e-01	-1.678345766206432e-05	2.542925503225441e-01	1.416196392713369e-04	2.132971779840769e+03	-1.451398031270268e+03	-2.025554773837142e+02	3.838110222717111e-03	-7.520875582731666e-01	-5.416483828891204e-06	1.312211053495072e-04
7.770000000000000e+00	0.000000000000000e+00	-6.558612749945424e-02	-2.333460476308079e-05	2.893293054804326e-04	6.438686311174844e+02	1.551658274884901e-01	6.145887338064300e-05	2.992719870962376e-03	-8.722422549665806e-02	-5.703115081693780e-01	-1.678618295396166e-05	2.543620650321595e-01	1.415586002545921e-04	2.138230582147577e+03	-1.454774171379902e+03	-2.041088184594657e+02	3.799920351157325e-03	-7.524606370879428e-01	-5.419151180649329e-06	1.312783002604188e-04
7.780000000000000e+00	0.000000000000000e+00	-6.561062972579700e-02	-2.335064457536108e-05	2.894047647360347e-04	6.437198979156552e+02	1.552358831799717e-01	6.147203461319891e-05	2.991773765255452e-03	-8.468029751927114e-02	-5.703024473610697e-01	-1.678777149065374e-05	2.544324744291846e-01	1.414994054066889e-04	2.143491421375379e+03	-1.458151550334031e+03	-2.056463407069695e+02	3.762110422518769e-03	-7.528370790397304e-01	-5.422051482351937e-06	1.313359416704901e-04
7.790000000000000e+00	0.000000000000000e+00	-6.563528739631361e-02	-2.336763041531114e-05	2.894821239853125e-04	6.435703290821180e+02	1.553065529307233e-01	6.148603726261078e-05	2.990850682398642e-03	-8.213567370472392e-02	-5.702933893971378e-01	-1.678907238515114e-05	2.545037093152135e-01	1.414420868067471e-04	2.148754257108374e+03	-1.461530142210487e+03	-2.071680394479541e+02	3.724676680159043e-03	-7.532168998041746e-01	-5.425102766446058e-06	1.313940363513315e-04
7.800000000000000e+00	0.000000000000000e+00	-6.566012635067332e-02	-2.338546255884479e-05	2.895613942852879e-04	6.434199234006064e+02	1.553778428398166e-01	6.150087080312648e-05	2.989950673673960e-03	-7.959034118292151e-02	-5.702843340998242e-01	-1.679081929245843e-05	2.545757096905092e-01	1.413866759756898e-04	2.154019048917226e+03	-1.464909921078925e+03	-2.086739101164952e+02	3.687615400369705e-03	-7.536001142307123e-01	-5.428234060080821e-06	1.314525910826727e-04
7.810000000000000e+00	0.000000000000000e+00	-6.568516868028366e-02	-2.340405317010064e-05	2.896425868478037e-04	6.432686796613172e+02	1.554497583514389e-01	6.151652342098808e-05	2.989073780566568e-03	-7.704428790230991e-02	-5.702752812940174e-01	-1.679363040957418e-05	2.546484247540036e-01	1.413332038762433e-04	2.159285756359060e+03	-1.468290861000817e+03	-2.101639482590150e+02	3.650922892376279e-03	-7.539867363425726e-01	-5.431385385107451e-06	1.315116126523633e-04
7.820000000000000e+00	0.000000000000000e+00	-6.571043272829057e-02	-2.342332630144227e-05	2.897257130395233e-04	6.431165966609097e+02	1.555223042548932e-01	6.153298201443180e-05	2.988220034764771e-03	-7.449750262987563e-02	-5.702662308072525e-01	-1.679800847549094e-05	2.547218129032973e-01	1.412817009129368e-04	2.164554338977464e+03	-1.471672936029454e+03	-2.116381495342825e+02	3.614595498338253e-03	-7.543767793367769e-01	-5.434507758079275e-06	1.315711078563727e-04
7.830000000000000e+00	0.000000000000000e+00	-6.573593308957849e-02	-2.344321789345806e-05	2.898107843819309e-04	6.429636732025065e+02	1.555954846845982e-01	6.155023219368796e-05	2.987389458160015e-03	-7.194997495114661e-02	-5.702571824697107e-01	-1.680434077119528e-05	2.547958417346599e-01	1.412321969321030e-04	2.169824756302491e+03	-1.475056120209946e+03	-2.130965097134132e+02	3.578629593349088e-03	-7.547702555841385e-01	-5.437563190251718e-06	1.316310834987898e-04
7.840000000000000e+00	0.000000000000000e+00	-6.576168061077028e-02	-2.346367577496133e-05	2.898978125513315e-04	6.428099080956925e+02	1.556693031200882e-01	6.156825828098109e-05	2.986582062846894e-03	-6.940169527019076e-02	-5.702481361142202e-01	-1.681289911966774e-05	2.548704880430298e-01	1.411847212218774e-04	2.175096967850655e+03	-1.478440387579222e+03	-2.145390246798696e+02	3.543021585436203e-03	-7.551671766292627e-01	-5.440524687582301e-06	1.316915463918234e-04
7.850000000000000e+00	0.000000000000000e+00	-6.578768239022748e-02	-2.348465966299026e-05	2.899868093788507e-04	6.426553001565160e+02	1.557437623860133e-01	6.158704331052988e-05	2.985797851123145e-03	-6.685265480961701e-02	-5.702390915762553e-01	-1.682383988588288e-05	2.549457378220142e-01	1.411393025121990e-04	2.180370933124933e+03	-1.481825712166027e+03	-2.159656904294606e+02	3.507767915560984e-03	-7.555675531905472e-01	-5.443376250730648e-06	1.317525033558020e-04
7.859999999999999e+00	0.000000000000000e+00	-6.581394177804961e-02	-2.350614116280784e-05	2.900777868504350e-04	6.424998482074875e+02	1.558188646521390e-01	6.160656902854709e-05	2.985036815489649e-03	-6.430284561057496e-02	-5.702300486939370e-01	-1.683720397680923e-05	2.550215862638893e-01	1.410959689748097e-04	2.185646611614768e+03	-1.485212067990929e+03	-2.173765030703420e+02	3.472865057618781e-03	-7.559713951601817e-01	-5.446112875058478e-06	1.318139612191736e-04
7.870000000000000e+00	0.000000000000000e+00	-6.584045837607543e-02	-2.352810376790203e-05	2.901707571068516e-04	6.423435510775807e+02	1.558946114333469e-01	6.162681589323972e-05	2.984298938650431e-03	-6.175226053275476e-02	-5.702210073080328e-01	-1.685291684140933e-05	2.550980377595998e-01	1.410547482232546e-04	2.190923962796061e+03	-1.488599429066312e+03	-2.187714588230164e+02	3.438309518438908e-03	-7.563787116041482e-01	-5.448740550629612e-06	1.318759268185062e-04
7.880000000000000e+00	0.000000000000000e+00	-6.586722803788128e-02	-2.355054285998560e-05	2.902657324436882e-04	6.421864076022323e+02	1.559710035896338e-01	6.164776307480889e-05	2.983584193512660e-03	-5.920089325438786e-02	-5.702119672619566e-01	-1.687078847063972e-05	2.551751058987597e-01	1.410156673128821e-04	2.196202946131182e+03	-1.491987769396378e+03	-2.201505540203328e+02	3.404097837784652e-03	-7.567895107622201e-01	-5.451276262209966e-06	1.319384069984874e-04
7.890000000000000e+00	0.000000000000000e+00	-6.589424286878245e-02	-2.357346570899623e-05	2.903627253113535e-04	6.420284166233413e+02	1.560480413261125e-01	6.166938845544988e-05	2.982892543186651e-03	-5.664873827224583e-02	-5.702029284017687e-01	-1.689051339745091e-05	2.552528134696515e-01	1.409787527408436e-04	2.201483521068959e+03	-1.495377062977151e+03	-2.215137851074871e+02	3.370226588353258e-03	-7.572038000479637e-01	-5.453747989267559e-06	1.320014086119245e-04
7.899999999999999e+00	0.000000000000000e+00	-6.592149122583271e-02	-2.359689147309647e-05	2.904617483150768e-04	6.418695769892699e+02	1.561257241930113e-01	6.169166862935208e-05	2.982223940985861e-03	-5.409579090164116e-02	-5.701938905761762e-01	-1.691167069678744e-05	2.553311924592267e-01	1.409440304460937e-04	2.206765647044685e+03	-1.498767283796469e+03	-2.228611486420219e+02	3.336692375775937e-03	-7.576215860487371e-01	-5.456194705972506e-06	1.320649385197445e-04
